Date,State,Daily Confirmed Cases,Daily Recovered Cases,Daily Death Cases,Cumulative Confirmed cases,Cumulative recovered Cases,Cumulative Death Cases
06-01-21,Kebbi,0,0,0,192,163,10
07-01-21,Kebbi,23,0,0,215,163,12
08-01-21,Kebbi,8,19,0,223,182,13
09-01-21,Kebbi,0,3,0,223,185,13
10-01-21,Kebbi,0,2,0,223,187,13
11-01-21,Kebbi,0,0,0,223,187,13
12-01-21,Kebbi,0,0,0,223,187,13
13-01-21,Kebbi,17,14,0,240,201,13
14-01-21,Kebbi,0,0,0,240,201,13
15-01-21,Kebbi,0,0,0,240,201,13
16-01-21,Kebbi,0,0,0,248,203,13
17-01-21,Kebbi,0,0,0,248,203,13
18-01-21,Kebbi,0,0,0,251,203,13
19-01-21,Kebbi,10,0,0,261,203,13
20-01-21,Kebbi,0,0,0,261,203,13
21-01-21,Kebbi,6,0,0,267,203,13
22-01-21,Kebbi,0,0,0,267,203,13
23-01-21,Kebbi,0,0,0,267,203,13
24-01-21,Kebbi,0,0,0,267,203,13
25-01-21,Kebbi,0,0,1,267,203,13
26-01-21,Kebbi,0,0,0,267,203,13
27-01-21,Kebbi,0,0,0,267,203,13
28-01-21,Kebbi,0,0,0,267,203,13
29-01-21,Kebbi,0,0,0,267,203,13
30-01-21,Kebbi,0,0,0,267,203,13
31-01-21,Kebbi,3,50,0,270,253,13
01-02-21,Kebbi,0,0,0,270,253,13
02-02-21,Kebbi,0,0,0,270,253,13
03-02-21,Kebbi,0,0,0,270,253,13
04-02-21,Kebbi,0,0,0,270,253,13
05-02-21,Kebbi,0,0,0,270,253,13
06-02-21,Kebbi,0,0,0,270,253,13
07-02-21,Kebbi,6,4,0,276,257,13
08-02-21,Kebbi,0,0,0,276,257,13
09-02-21,Kebbi,0,0,0,276,257,13
10-02-21,Kebbi,0,0,0,276,257,13
11-02-21,Kebbi,0,0,0,276,257,13
12-02-21,Kebbi,0,0,0,276,257,13
13-02-21,Kebbi,23,0,0,299,257,13
14-02-21,Kebbi,0,0,0,299,257,13
15-02-21,Kebbi,7,0,0,306,257,14
16-02-21,Kebbi,0,0,0,306,257,14
17-02-21,Kebbi,0,0,0,306,257,14
18-02-21,Kebbi,8,0,0,314,257,14
19-02-21,Kebbi,0,0,0,314,257,14
20-02-21,Kebbi,0,0,0,314,257,14
21-02-21,Kebbi,0,0,0,314,257,14
22-02-21,Kebbi,23,23,0,337,280,14
23-02-21,Kebbi,12,20,0,349,300,14
24-02-21,Kebbi,9,0,0,358,300,14
25-02-21,Kebbi,7,0,0,365,300,14
26-02-21,Kebbi,0,0,0,365,300,14
27-02-21,Kebbi,9,0,2,374,300,14
28-02-21,Kebbi,0,0,0,374,300,14
01-03-21,Kebbi,3,0,0,377,300,14
02-03-21,Kebbi,0,0,0,377,300,14
03-03-21,Kebbi,11,23,0,388,323,14
04-03-21,Kebbi,10,0,0,398,323,14
05-03-21,Kebbi,3,0,0,401,323,14
06-03-21,Kebbi,0,0,0,401,323,14
07-03-21,Kebbi,11,0,0,412,323,14
08-03-21,Kebbi,0,0,0,412,323,14
09-03-21,Kebbi,0,0,0,412,323,14
10-03-21,Kebbi,0,0,0,412,323,14
11-03-21,Kebbi,0,0,0,412,323,14
12-03-21,Kebbi,0,0,0,412,323,14
13-03-21,Kebbi,15,0,0,427,323,14
14-03-21,Kebbi,0,0,0,427,323,14
15-03-21,Kebbi,0,0,0,427,323,14
16-03-21,Kebbi,0,0,0,427,323,14
17-03-21,Kebbi,0,0,0,427,323,14
18-03-21,Kebbi,11,69,0,438,392,14
19-03-21,Kebbi,0,0,0,438,392,14
20-03-21,Kebbi,4,0,0,442,392,16
21-03-21,Kebbi,0,0,0,442,392,16
22-03-21,Kebbi,0,0,0,442,392,16
23-03-21,Kebbi,0,0,0,442,392,16
24-03-21,Kebbi,0,0,0,442,392,16
25-03-21,Kebbi,0,0,0,442,392,16
26-03-21,Kebbi,0,0,0,442,392,16
27-03-21,Kebbi,0,0,0,442,392,16
28-03-21,Kebbi,0,0,0,442,392,16
29-03-21,Kebbi,0,0,0,442,392,16
30-03-21,Kebbi,0,0,0,442,392,16
31-03-21,Kebbi,8,0,0,450,392,16
01-04-21,Kebbi,0,0,0,450,392,16
02-04-21,Kebbi,0,0,0,450,392,16
03-04-21,Kebbi,0,0,0,450,392,16
04-04-21,Kebbi,0,0,0,450,392,16
05-04-21,Kebbi,0,0,0,450,392,16
06-04-21,Kebbi,0,0,0,450,392,16
07-04-21,Kebbi,0,0,0,450,392,16
08-04-21,Kebbi,0,0,0,450,392,16
09-04-21,Kebbi,0,0,0,450,392,16
10-04-21,Kebbi,0,0,0,450,392,16
23-02-20,Kogi,0,0,0,0,0,0
24-02-20,Kogi,0,0,0,0,0,0
25-02-20,Kogi,0,0,0,0,0,0
26-02-20,Kogi,0,0,0,0,0,0
27-02-20,Kogi,0,0,0,0,0,0
28-02-20,Kogi,0,0,0,0,0,0
29-02-20,Kogi,0,0,0,0,0,0
01-03-20,Kogi,0,0,0,0,0,0
02-03-20,Kogi,0,0,0,0,0,0
03-03-20,Kogi,0,0,0,0,0,0
04-03-20,Kogi,0,0,0,0,0,0
05-03-20,Kogi,0,0,0,0,0,0
06-03-20,Kogi,0,0,0,0,0,0
07-03-20,Kogi,0,0,0,0,0,0
08-03-20,Kogi,0,0,0,0,0,0
09-03-20,Kogi,0,0,0,0,0,0
10-03-20,Kogi,0,0,0,0,0,0
11-03-20,Kogi,0,0,0,0,0,0
12-03-20,Kogi,0,0,0,0,0,0
13-03-20,Kogi,0,0,0,0,0,0
14-03-20,Kogi,0,0,0,0,0,0
15-03-20,Kogi,0,0,0,0,0,0
16-03-20,Kogi,0,0,0,0,0,0
17-03-20,Kogi,0,0,0,0,0,0
18-03-20,Kogi,0,0,0,0,0,0
19-03-20,Kogi,0,0,0,0,0,0
20-03-20,Kogi,0,0,0,0,0,0
21-03-20,Kogi,0,0,0,0,0,0
22-03-20,Kogi,0,0,0,0,0,0
23-03-20,Kogi,0,0,0,0,0,0
24-03-20,Kogi,0,0,0,0,0,0
25-03-20,Kogi,0,0,0,0,0,0
26-03-20,Kogi,0,0,0,0,0,0
27-03-20,Kogi,0,0,0,0,0,0
28-03-20,Kogi,0,0,0,0,0,0
29-03-20,Kogi,0,0,0,0,0,0
30-03-20,Kogi,0,0,0,0,0,0
31-03-20,Kogi,0,0,0,0,0,0
01-04-20,Kogi,0,0,0,0,0,0
02-04-20,Kogi,0,0,0,0,0,0
03-04-20,Kogi,0,0,0,0,0,0
04-04-20,Kogi,0,0,0,0,0,0
05-04-20,Kogi,0,0,0,0,0,0
06-04-20,Kogi,0,0,0,0,0,0
07-04-20,Kogi,0,0,0,0,0,0
08-04-20,Kogi,0,0,0,0,0,0
09-04-20,Kogi,0,0,0,0,0,0
10-04-20,Kogi,0,0,0,0,0,0
11-04-20,Kogi,0,0,0,0,0,0
12-04-20,Kogi,0,0,0,0,0,0
13-04-20,Kogi,0,0,0,0,0,0
14-04-20,Kogi,0,0,0,0,0,0
15-04-20,Kogi,0,0,0,0,0,0
16-04-20,Kogi,0,0,0,0,0,0
17-04-20,Kogi,0,0,0,0,0,0
18-04-20,Kogi,0,0,0,0,0,0
19-04-20,Kogi,0,0,0,0,0,0
20-04-20,Kogi,0,0,0,0,0,0
21-04-20,Kogi,0,0,0,0,0,0
22-04-20,Kogi,0,0,0,0,0,0
23-04-20,Kogi,0,0,0,0,0,0
24-04-20,Kogi,0,0,0,0,0,0
25-04-20,Kogi,0,0,0,0,0,0
26-04-20,Kogi,0,0,0,0,0,0
27-04-20,Kogi,0,0,0,0,0,0
28-04-20,Kogi,0,0,0,0,0,0
29-04-20,Kogi,0,0,0,0,0,0
30-04-20,Kogi,0,0,0,0,0,0
01-05-20,Kogi,0,0,0,0,0,0
02-05-20,Kogi,0,0,0,0,0,0
03-05-20,Kogi,0,0,0,0,0,0
04-05-20,Kogi,0,0,0,0,0,0
05-05-20,Kogi,0,0,0,0,0,0
06-05-20,Kogi,0,0,0,0,0,0
07-05-20,Kogi,0,0,0,0,0,0
08-05-20,Kogi,0,0,0,0,0,0
09-05-20,Kogi,0,0,0,0,0,0
10-05-20,Kogi,0,0,0,0,0,0
11-05-20,Kogi,0,0,0,0,0,0
12-05-20,Kogi,0,0,0,0,0,0
13-05-20,Kogi,0,0,0,0,0,0
14-05-20,Kogi,0,0,0,0,0,0
15-05-20,Kogi,0,0,0,0,0,0
16-05-20,Kogi,0,0,0,0,0,0
17-05-20,Kogi,0,0,0,0,0,0
18-05-20,Kogi,0,0,0,0,0,0
19-05-20,Kogi,0,0,0,0,0,0
20-05-20,Kogi,0,0,0,0,0,0
21-05-20,Kogi,0,0,0,0,0,0
22-05-20,Kogi,0,0,0,0,0,0
23-05-20,Kogi,0,0,0,0,0,0
24-05-20,Kogi,0,0,0,0,0,0
25-05-20,Kogi,0,0,0,0,0,0
26-05-20,Kogi,0,0,0,0,0,0
27-05-20,Kogi,2,0,0,2,0,0
28-05-20,Kogi,0,0,0,2,0,0
29-05-20,Kogi,0,0,0,2,0,0
30-05-20,Kogi,0,0,0,2,0,0
31-05-20,Kogi,0,0,0,2,0,0
01-06-20,Kogi,0,0,0,2,0,0
02-06-20,Kogi,0,0,0,2,0,0
03-06-20,Kogi,1,0,0,3,0,0
04-06-20,Kogi,0,0,0,3,0,0
05-06-20,Kogi,0,0,0,3,0,0
06-06-20,Kogi,0,0,0,3,0,0
07-06-20,Kogi,0,0,0,3,0,0
08-06-20,Kogi,0,0,0,3,0,0
09-06-20,Kogi,0,0,0,3,0,0
10-06-20,Kogi,0,0,1,3,0,0
11-06-20,Kogi,0,0,1,3,0,0
12-06-20,Kogi,0,0,0,3,0,0
13-06-20,Kogi,0,0,0,3,0,0
14-06-20,Kogi,0,0,0,3,0,0
15-06-20,Kogi,0,0,0,3,0,0
16-06-20,Kogi,0,0,0,3,0,0
17-06-20,Kogi,0,0,0,3,0,0
18-06-20,Kogi,0,0,0,3,0,0
19-06-20,Kogi,0,0,0,3,0,0
20-06-20,Kogi,0,0,0,3,0,0
21-06-20,Kogi,0,0,0,3,0,0
22-06-20,Kogi,0,0,0,3,0,0
23-06-20,Kogi,0,0,0,3,0,0
24-06-20,Kogi,0,0,0,3,0,0
25-06-20,Kogi,0,0,0,3,0,0
26-06-20,Kogi,0,0,0,3,0,0
27-06-20,Kogi,0,0,0,3,0,0
28-06-20,Kogi,1,0,0,4,0,0
29-06-20,Kogi,0,0,0,4,0,0
30-06-20,Kogi,0,0,0,4,0,0
01-07-20,Kogi,0,0,0,4,0,0
02-07-20,Kogi,0,3,0,4,3,1
03-07-20,Kogi,1,0,0,5,3,2
04-07-20,Kogi,0,0,0,5,3,2
05-07-20,Kogi,0,0,0,5,3,2
06-07-20,Kogi,0,0,0,5,3,2
07-07-20,Kogi,0,0,0,5,3,2
08-07-20,Kogi,0,0,0,5,3,2
09-07-20,Kogi,0,0,0,5,3,2
10-07-20,Kogi,0,0,0,5,3,2
11-07-20,Kogi,0,0,0,5,3,2
12-07-20,Kogi,0,0,0,5,3,2
13-07-20,Kogi,0,0,0,5,3,2
14-07-20,Kogi,0,0,0,5,3,2
15-07-20,Kogi,0,0,0,5,3,2
16-07-20,Kogi,0,0,0,5,3,2
17-07-20,Kogi,0,0,0,5,3,2
18-07-20,Kogi,0,0,0,5,3,2
19-07-20,Kogi,0,0,0,5,3,2
20-07-20,Kogi,0,0,0,5,3,2
21-07-20,Kogi,0,0,0,5,3,2
22-07-20,Kogi,0,0,0,5,3,2
23-07-20,Kogi,0,0,0,5,3,2
24-07-20,Kogi,0,0,0,5,3,2
25-07-20,Kogi,0,0,0,5,3,2
26-07-20,Kogi,0,0,0,5,3,2
27-07-20,Kogi,0,0,0,5,3,2
28-07-20,Kogi,0,0,0,5,3,2
29-07-20,Kogi,0,0,0,5,3,2
30-07-20,Kogi,0,0,0,5,3,2
31-07-20,Kogi,0,0,0,5,3,2
01-08-20,Kogi,0,0,0,5,3,2
02-08-20,Kogi,0,0,0,5,3,2
03-08-20,Kogi,0,0,0,5,3,2
04-08-20,Kogi,0,0,0,5,3,2
05-08-20,Kogi,0,0,0,5,3,2
06-08-20,Kogi,0,0,0,5,3,2
07-08-20,Kogi,0,0,0,5,3,2
08-08-20,Kogi,0,0,0,5,3,2
09-08-20,Kogi,0,0,0,5,3,2
10-08-20,Kogi,0,0,0,5,3,2
11-08-20,Kogi,0,0,0,5,3,2
12-08-20,Kogi,0,0,0,5,3,2
13-08-20,Kogi,0,0,0,5,3,2
14-08-20,Kogi,0,0,0,5,3,2
15-08-20,Kogi,0,0,0,5,3,2
16-08-20,Kogi,0,0,0,5,3,2
17-08-20,Kogi,0,0,0,5,3,2
18-08-20,Kogi,0,0,0,5,3,2
19-08-20,Kogi,0,0,0,5,3,2
20-08-20,Kogi,0,0,0,5,3,2
21-08-20,Kogi,0,0,0,5,3,2
22-08-20,Kogi,0,0,0,5,3,2
23-08-20,Kogi,0,0,0,5,3,2
24-08-20,Kogi,0,0,0,5,3,2
25-08-20,Kogi,0,0,0,5,3,2
26-08-20,Kogi,0,0,0,5,3,2
27-08-20,Kogi,0,0,0,5,3,2
28-08-20,Kogi,0,0,0,5,3,2
29-08-20,Kogi,0,0,0,5,3,2
30-08-20,Kogi,0,0,0,5,3,2
31-08-20,Kogi,0,0,0,5,3,2
01-09-20,Kogi,0,0,0,5,3,2
02-09-20,Kogi,0,0,0,5,3,2
03-09-20,Kogi,0,0,0,5,3,2
04-09-20,Kogi,0,0,0,5,3,2
05-09-20,Kogi,0,0,0,5,3,2
06-09-20,Kogi,0,0,0,5,3,2
07-09-20,Kogi,0,0,0,5,3,2
08-09-20,Kogi,0,0,0,5,3,2
09-09-20,Kogi,0,0,0,5,3,2
10-09-20,Kogi,0,0,0,5,3,2
11-09-20,Kogi,0,0,0,5,3,2
12-09-20,Kogi,0,0,0,5,3,2
13-09-20,Kogi,0,0,0,5,3,2
14-09-20,Kogi,0,0,0,5,3,2
15-09-20,Kogi,0,0,0,5,3,2
16-09-20,Kogi,0,0,0,5,3,2
17-09-20,Kogi,0,0,0,5,3,2
18-09-20,Kogi,0,0,0,5,3,2
19-09-20,Kogi,0,0,0,5,3,2
20-09-20,Kogi,0,0,0,5,3,2
21-09-20,Kogi,0,0,0,5,3,2
22-09-20,Kogi,0,0,0,5,3,2
23-09-20,Kogi,0,0,0,5,3,2
24-09-20,Kogi,0,0,0,5,3,2
25-09-20,Kogi,0,0,0,5,3,2
26-09-20,Kogi,0,0,0,5,3,2
27-09-20,Kogi,0,0,0,5,3,2
28-09-20,Kogi,0,0,0,5,3,2
29-09-20,Kogi,0,0,0,5,3,2
30-09-20,Kogi,0,0,0,5,3,2
01-10-20,Kogi,0,0,0,5,3,2
02-10-20,Kogi,0,0,0,5,3,2
03-10-20,Kogi,0,0,0,5,3,2
04-10-20,Kogi,0,0,0,5,3,2
05-10-20,Kogi,0,0,0,5,3,2
06-10-20,Kogi,0,0,0,5,3,2
07-10-20,Kogi,0,0,0,5,3,2
08-10-20,Kogi,0,0,0,5,3,2
09-10-20,Kogi,0,0,0,5,3,2
10-10-20,Kogi,0,0,0,5,3,2
11-10-20,Kogi,0,0,0,5,3,2
12-10-20,Kogi,0,0,0,5,3,2
13-10-20,Kogi,0,0,0,5,3,2
14-10-20,Kogi,0,0,0,5,3,2
15-10-20,Kogi,0,0,0,5,3,2
16-10-20,Kogi,0,0,0,5,3,2
17-10-20,Kogi,0,0,0,5,3,2
18-10-20,Kogi,0,0,0,5,3,2
19-10-20,Kogi,0,0,0,5,3,2
20-10-20,Kogi,0,0,0,5,3,2
21-10-20,Kogi,0,0,0,5,3,2
22-10-20,Kogi,0,0,0,5,3,2
23-10-20,Kogi,0,0,0,5,3,2
24-10-20,Kogi,0,0,0,5,3,2
25-10-20,Kogi,0,0,0,5,3,2
26-10-20,Kogi,0,0,0,5,3,2
27-10-20,Kogi,0,0,0,5,3,2
28-10-20,Kogi,0,0,0,5,3,2
29-10-20,Kogi,0,0,0,5,3,2
30-10-20,Kogi,0,0,0,5,3,2
31-10-20,Kogi,0,0,0,5,3,2
01-11-20,Kogi,0,0,0,5,3,2
02-11-20,Kogi,0,0,0,5,3,2
03-11-20,Kogi,0,0,0,5,3,2
04-11-20,Kogi,0,0,0,5,3,2
05-11-20,Kogi,0,0,0,5,3,2
06-11-20,Kogi,0,0,0,5,3,2
07-11-20,Kogi,0,0,0,5,3,2
08-11-20,Kogi,0,0,0,5,3,2
09-11-20,Kogi,0,0,0,5,3,2
10-11-20,Kogi,0,0,0,5,3,2
11-11-20,Kogi,0,0,0,5,3,2
12-11-20,Kogi,0,0,0,5,3,2
13-11-20,Kogi,0,0,0,5,3,2
14-11-20,Kogi,0,0,0,5,3,2
15-11-20,Kogi,0,0,0,5,3,2
16-11-20,Kogi,0,0,0,5,3,2
17-11-20,Kogi,0,0,0,5,3,2
18-11-20,Kogi,0,0,0,5,3,2
19-11-20,Kogi,0,0,0,5,3,2
20-11-20,Kogi,0,0,0,5,3,2
21-11-20,Kogi,0,0,0,5,3,2
22-11-20,Kogi,0,0,0,5,3,2
23-11-20,Kogi,0,0,0,5,3,2
24-11-20,Kogi,0,0,0,5,3,2
25-11-20,Kogi,0,0,0,5,3,2
26-11-20,Kogi,0,0,0,5,3,2
27-11-20,Kogi,0,0,0,5,3,2
28-11-20,Kogi,0,0,0,5,3,2
29-11-20,Kogi,0,0,0,5,3,2
30-11-20,Kogi,0,0,0,5,3,2
01-12-20,Kogi,0,0,0,5,3,2
02-12-20,Kogi,0,0,0,5,3,2
03-12-20,Kogi,0,0,0,5,3,2
04-12-20,Kogi,0,0,0,5,3,2
05-12-20,Kogi,0,0,0,5,3,2
06-12-20,Kogi,0,0,0,5,3,2
07-12-20,Kogi,0,0,0,5,3,2
08-12-20,Kogi,0,0,0,5,3,2
09-12-20,Kogi,0,0,0,5,3,2
10-12-20,Kogi,0,0,0,5,3,2
11-12-20,Kogi,0,0,0,5,3,2
12-12-20,Kogi,0,0,0,5,3,2
13-12-20,Kogi,0,0,0,5,3,2
14-12-20,Kogi,0,0,0,5,3,2
15-12-20,Kogi,0,0,0,5,3,2
16-12-20,Kogi,0,0,0,5,3,2
17-12-20,Kogi,0,0,0,5,3,2
18-12-20,Kogi,0,0,0,5,3,2
19-12-20,Kogi,0,0,0,5,3,2
20-12-20,Kogi,0,0,0,5,3,2
21-12-20,Kogi,0,0,0,5,3,2
22-12-20,Kogi,0,0,0,5,3,2
23-12-20,Kogi,0,0,0,5,3,2
24-12-20,Kogi,0,0,0,5,3,2
25-12-20,Kogi,0,0,0,5,3,2
26-12-20,Kogi,0,0,0,5,3,2
27-12-20,Kogi,0,0,0,5,3,2
28-12-20,Kogi,0,0,0,5,3,2
29-12-20,Kogi,0,0,0,5,3,2
30-12-20,Kogi,0,0,0,5,3,2
31-12-20,Kogi,0,0,0,5,3,2
01-01-21,Kogi,0,0,0,5,3,2
02-01-21,Kogi,0,0,0,5,3,2
03-01-21,Kogi,0,0,0,5,3,2
04-01-21,Kogi,0,0,0,5,3,2
05-01-21,Kogi,0,0,0,5,3,2
06-01-21,Kogi,0,0,0,5,3,2
07-01-21,Kogi,0,0,0,5,3,2
08-01-21,Kogi,0,0,0,5,3,2
09-01-21,Kogi,0,0,0,5,3,2
10-01-21,Kogi,0,0,0,5,3,2
11-01-21,Kogi,0,0,0,5,3,2
12-01-21,Kogi,0,0,0,5,3,2
13-01-21,Kogi,0,0,0,5,3,2
14-01-21,Kogi,0,0,0,5,3,2
15-01-21,Kogi,0,0,0,5,3,2
16-01-21,Kogi,0,0,0,5,3,2
17-01-21,Kogi,0,0,0,5,3,2
18-01-21,Kogi,0,0,0,5,3,2
19-01-21,Kogi,0,0,0,5,3,2
20-01-21,Kogi,0,0,0,5,3,2
21-01-21,Kogi,0,0,0,5,3,2
22-01-21,Kogi,0,0,0,5,3,2
23-01-21,Kogi,0,0,0,5,3,2
24-01-21,Kogi,0,0,0,5,3,2
25-01-21,Kogi,0,0,0,5,3,2
26-01-21,Kogi,0,0,0,5,3,2
27-01-21,Kogi,0,0,0,5,3,2
28-01-21,Kogi,0,0,0,5,3,2
29-01-21,Kogi,0,0,0,5,3,2
30-01-21,Kogi,0,0,0,5,3,2
31-01-21,Kogi,0,0,0,5,3,2
01-02-21,Kogi,0,0,0,5,3,2
02-02-21,Kogi,0,0,0,5,3,2
03-02-21,Kogi,0,0,0,5,3,2
04-02-21,Kogi,0,0,0,5,3,2
05-02-21,Kogi,0,0,0,5,3,2
06-02-21,Kogi,0,0,0,5,3,2
07-02-21,Kogi,0,0,0,5,3,2
08-02-21,Kogi,0,0,0,5,3,2
09-02-21,Kogi,0,0,0,5,3,2
10-02-21,Kogi,0,0,0,5,3,2
11-02-21,Kogi,0,0,0,5,3,2
12-02-21,Kogi,0,0,0,5,3,2
13-02-21,Kogi,0,0,0,5,3,2
14-02-21,Kogi,0,0,0,5,3,2
15-02-21,Kogi,0,0,0,5,3,2
16-02-21,Kogi,0,0,0,5,3,2
17-02-21,Kogi,0,0,0,5,3,2
18-02-21,Kogi,0,0,0,5,3,2
19-02-21,Kogi,0,0,0,5,3,2
20-02-21,Kogi,0,0,0,5,3,2
21-02-21,Kogi,0,0,0,5,3,2
22-02-21,Kogi,0,0,0,5,3,2
23-02-21,Kogi,0,0,0,5,3,2
24-02-21,Kogi,0,0,0,5,3,2
25-02-21,Kogi,0,0,0,5,3,2
26-02-21,Kogi,0,0,0,5,3,2
27-02-21,Kogi,0,0,0,5,3,2
28-02-21,Kogi,0,0,0,5,3,2
01-03-21,Kogi,0,0,0,5,3,2
02-03-21,Kogi,0,0,0,5,3,2
03-03-21,Kogi,0,0,0,5,3,2
04-03-21,Kogi,0,0,0,5,3,2
05-03-21,Kogi,0,0,0,5,3,2
06-03-21,Kogi,0,0,0,5,3,2
07-03-21,Kogi,0,0,0,5,3,2
08-03-21,Kogi,0,0,0,5,3,2
09-03-21,Kogi,0,0,0,5,3,2
10-03-21,Kogi,0,0,0,5,3,2
11-03-21,Kogi,0,0,0,5,3,2
12-03-21,Kogi,0,0,0,5,3,2
13-03-21,Kogi,0,0,0,5,3,2
14-03-21,Kogi,0,0,0,5,3,2
15-03-21,Kogi,0,0,0,5,3,2
16-03-21,Kogi,0,0,0,5,3,2
17-03-21,Kogi,0,0,0,5,3,2
18-03-21,Kogi,0,0,0,5,3,2
19-03-21,Kogi,0,0,0,5,3,2
20-03-21,Kogi,0,0,0,5,3,2
21-03-21,Kogi,0,0,0,5,3,2
22-03-21,Kogi,0,0,0,5,3,2
23-03-21,Kogi,0,0,0,5,3,2
24-03-21,Kogi,0,0,0,5,3,2
25-03-21,Kogi,0,0,0,5,3,2
26-03-21,Kogi,0,0,0,5,3,2
27-03-21,Kogi,0,0,0,5,3,2
28-03-21,Kogi,0,0,0,5,3,2
29-03-21,Kogi,0,0,0,5,3,2
30-03-21,Kogi,0,0,0,5,3,2
31-03-21,Kogi,0,0,0,5,3,2
01-04-21,Kogi,0,0,0,5,3,2
02-04-21,Kogi,0,0,0,5,3,2
03-04-21,Kogi,0,0,0,5,3,2
04-04-21,Kogi,0,0,0,5,3,2
05-04-21,Kogi,0,0,0,5,3,2
06-04-21,Kogi,0,0,0,5,3,2
07-04-21,Kogi,0,0,0,5,3,2
08-04-21,Kogi,0,0,0,5,3,2
09-04-21,Kogi,0,0,0,5,3,2
10-04-21,Kogi,0,0,0,5,3,2
23-02-20,Kwara,0,0,0,0,0,0
24-02-20,Kwara,0,0,0,0,0,0
25-02-20,Kwara,0,0,0,0,0,0
26-02-20,Kwara,0,0,0,0,0,0
27-02-20,Kwara,0,0,0,0,0,0
28-02-20,Kwara,0,0,0,0,0,0
29-02-20,Kwara,0,0,0,0,0,0
01-03-20,Kwara,0,0,0,0,0,0
02-03-20,Kwara,0,0,0,0,0,0
03-03-20,Kwara,0,0,0,0,0,0
04-03-20,Kwara,0,0,0,0,0,0
05-03-20,Kwara,0,0,0,0,0,0
06-03-20,Kwara,0,0,0,0,0,0
07-03-20,Kwara,0,0,0,0,0,0
08-03-20,Kwara,0,0,0,0,0,0
09-03-20,Kwara,0,0,0,0,0,0
10-03-20,Kwara,0,0,0,0,0,0
11-03-20,Kwara,0,0,0,0,0,0
12-03-20,Kwara,0,0,0,0,0,0
13-03-20,Kwara,0,0,0,0,0,0
14-03-20,Kwara,0,0,0,0,0,0
15-03-20,Kwara,0,0,0,0,0,0
16-03-20,Kwara,0,0,0,0,0,0
17-03-20,Kwara,0,0,0,0,0,0
18-03-20,Kwara,0,0,0,0,0,0
19-03-20,Kwara,0,0,0,0,0,0
20-03-20,Kwara,0,0,0,0,0,0
21-03-20,Kwara,0,0,0,0,0,0
22-03-20,Kwara,0,0,0,0,0,0
23-03-20,Kwara,0,0,0,0,0,0
24-03-20,Kwara,0,0,0,0,0,0
25-03-20,Kwara,0,0,0,0,0,0
26-03-20,Kwara,0,0,0,0,0,0
27-03-20,Kwara,0,0,0,0,0,0
28-03-20,Kwara,0,0,0,0,0,0
29-03-20,Kwara,0,0,0,0,0,0
30-03-20,Kwara,0,0,0,0,0,0
31-03-20,Kwara,0,0,0,0,0,0
01-04-20,Kwara,0,0,0,0,0,0
02-04-20,Kwara,0,0,0,0,0,0
03-04-20,Kwara,0,0,0,0,0,0
04-04-20,Kwara,0,0,0,0,0,0
05-04-20,Kwara,0,0,0,0,0,0
06-04-20,Kwara,2,0,0,2,0,0
07-04-20,Kwara,0,0,0,2,0,0
08-04-20,Kwara,0,0,0,2,0,0
09-04-20,Kwara,0,0,0,2,0,0
10-04-20,Kwara,0,0,0,2,0,0
11-04-20,Kwara,0,0,0,2,0,0
12-04-20,Kwara,2,0,0,4,0,0
13-04-20,Kwara,0,0,0,4,0,0
14-04-20,Kwara,0,0,0,4,0,0
15-04-20,Kwara,0,0,0,4,0,0
16-04-20,Kwara,0,0,1,4,0,0
17-04-20,Kwara,5,0,0,9,0,0
18-04-20,Kwara,0,2,0,9,2,0
19-04-20,Kwara,0,0,0,9,2,0
20-04-20,Kwara,0,0,0,9,2,0
21-04-20,Kwara,0,0,0,9,2,0
22-04-20,Kwara,1,0,0,10,2,0
23-04-20,Kwara,1,0,0,11,2,0
24-04-20,Kwara,0,0,0,11,2,0
25-04-20,Kwara,0,0,0,11,2,0
26-04-20,Kwara,0,0,0,11,2,0
27-04-20,Kwara,0,0,0,11,2,0
28-04-20,Kwara,0,0,0,11,2,0
29-04-20,Kwara,0,0,0,11,2,0
30-04-20,Kwara,0,0,0,11,2,0
01-05-20,Kwara,3,0,0,14,2,0
02-05-20,Kwara,2,0,0,16,2,0
03-05-20,Kwara,0,6,0,16,8,0
04-05-20,Kwara,0,0,0,16,8,0
05-05-20,Kwara,0,0,0,16,8,0
06-05-20,Kwara,0,0,0,16,8,0
07-05-20,Kwara,8,0,0,24,8,0
08-05-20,Kwara,0,1,0,24,9,0
09-05-20,Kwara,6,0,0,30,9,1
10-05-20,Kwara,4,0,0,34,9,1
11-05-20,Kwara,0,0,0,34,9,1
12-05-20,Kwara,10,0,0,44,9,1
13-05-20,Kwara,9,0,0,53,9,1
14-05-20,Kwara,3,3,0,56,12,1
15-05-20,Kwara,2,0,0,58,12,1
16-05-20,Kwara,0,0,0,58,12,1
17-05-20,Kwara,0,0,0,58,12,1
18-05-20,Kwara,7,0,0,65,12,1
19-05-20,Kwara,0,0,0,65,12,1
20-05-20,Kwara,1,13,0,66,25,1
21-05-20,Kwara,0,0,0,66,25,1
22-05-20,Kwara,7,0,3,73,25,1
23-05-20,Kwara,2,9,0,75,34,1
24-05-20,Kwara,4,0,0,79,34,1
25-05-20,Kwara,0,0,1,79,34,1
